nb_calls,priority,reason,year,month,day,weekday,hour
10,1,TT,2010,5,19,Wednesday,13
8,2,NE,2010,5,19,Wednesday,13
51,2,PS,2010,5,19,Wednesday,13
8,2,TT,2010,5,19,Wednesday,13
9,0,NE,2010,5,19,Wednesday,14
22,0,NW,2010,5,19,Wednesday,14
22,0,PS,2010,5,19,Wednesday,14
2,0,TT,2010,5,19,Wednesday,14
4,1,NE,2010,5,19,Wednesday,14
22,1,PS,2010,5,19,Wednesday,14
1,1,TT,2010,5,19,Wednesday,14
6,2,NE,2010,5,19,Wednesday,14
31,2,PS,2010,5,19,Wednesday,14
1,2,TT,2010,5,19,Wednesday,14
1,0,IN,2010,5,19,Wednesday,15
15,0,NW,2010,5,19,Wednesday,15
15,0,PS,2010,5,19,Wednesday,15
1,0,TT,2010,5,19,Wednesday,15
1,1,NE,2010,5,19,Wednesday,15
30,1,PS,2010,5,19,Wednesday,15
1,1,TT,2010,5,19,Wednesday,15
10,2,NE,2010,5,19,Wednesday,15
1,2,PE,2010,5,19,Wednesday,15
65,2,PS,2010,5,19,Wednesday,15
3,2,TT,2010,5,19,Wednesday,15
2,0,NE,2010,5,19,Wednesday,16
10,0,NW,2010,5,19,Wednesday,16
11,0,PS,2010,5,19,Wednesday,16
1,1,NE,2010,5,19,Wednesday,16
14,1,PS,2010,5,19,Wednesday,16
7,2,NE,2010,5,19,Wednesday,16
35,2,PS,2010,5,19,Wednesday,16
2,2,TT,2010,5,19,Wednesday,16
1,0,IN,2010,5,19,Wednesday,17
1,0,NE,2010,5,19,Wednesday,17
7,0,NW,2010,5,19,Wednesday,17
11,0,PS,2010,5,19,Wednesday,17
1,1,PE,2010,5,19,Wednesday,17
12,1,PS,2010,5,19,Wednesday,17
6,2,NE,2010,5,19,Wednesday,17
31,2,PS,2010,5,19,Wednesday,17
1,0,NE,2010,5,19,Wednesday,18
13,0,NW,2010,5,19,Wednesday,18
15,0,PS,2010,5,19,Wednesday,18
2,0,TT,2010,5,19,Wednesday,18
17,1,PS,2010,5,19,Wednesday,18
3,1,TT,2010,5,19,Wednesday,18
5,2,NE,2010,5,19,Wednesday,18
22,2,PS,2010,5,19,Wednesday,18
1,2,TT,2010,5,19,Wednesday,18
1,0,IN,2010,5,19,Wednesday,19
3,0,NE,2010,5,19,Wednesday,19
5,0,NW,2010,5,19,Wednesday,19
25,0,PS,2010,5,19,Wednesday,19
4,1,NE,2010,5,19,Wednesday,19
3,1,PS,2010,5,19,Wednesday,19
1,1,TT,2010,5,19,Wednesday,19
1,2,NE,2010,5,19,Wednesday,19
1,2,NW,2010,5,19,Wednesday,19
24,2,PS,2010,5,19,Wednesday,19
1,2,TT,2010,5,19,Wednesday,19
6,0,NE,2010,5,19,Wednesday,20
5,0,NW,2010,5,19,Wednesday,20
19,0,PS,2010,5,19,Wednesday,20
8,1,PS,2010,5,19,Wednesday,20
1,1,TT,2010,5,19,Wednesday,20
3,2,NE,2010,5,19,Wednesday,20
22,2,PS,2010,5,19,Wednesday,20
1,2,TT,2010,5,19,Wednesday,20
1,0,IN,2010,5,19,Wednesday,21
5,0,NW,2010,5,19,Wednesday,21
20,0,PS,2010,5,19,Wednesday,21
1,0,TT,2010,5,19,Wednesday,21
1,1,NE,2010,5,19,Wednesday,21
1,1,PE,2010,5,19,Wednesday,21
4,1,PS,2010,5,19,Wednesday,21
7,2,NE,2010,5,19,Wednesday,21
16,2,PS,2010,5,19,Wednesday,21
2,2,TT,2010,5,19,Wednesday,21
1,0,IN,2010,5,19,Wednesday,22
1,0,NE,2010,5,19,Wednesday,22
1,0,NW,2010,5,19,Wednesday,22
1,0,PE,2010,5,19,Wednesday,22
10,0,PS,2010,5,19,Wednesday,22
1,1,NW,2010,5,19,Wednesday,22
10,1,PS,2010,5,19,Wednesday,22
1,1,TT,2010,5,19,Wednesday,22
2,2,NE,2010,5,19,Wednesday,22
13,2,PS,2010,5,19,Wednesday,22
3,0,NE,2010,5,19,Wednesday,23
5,0,NW,2010,5,19,Wednesday,23
14,0,PS,2010,5,19,Wednesday,23
3,1,NE,2010,5,19,Wednesday,23
2,1,PS,2010,5,19,Wednesday,23
1,2,NE,2010,5,19,Wednesday,23
10,2,PS,2010,5,19,Wednesday,23
1,0,NE,2010,5,20,Thursday,0
4,0,NW,2010,5,20,Thursday,0
35,0,PS,2010,5,20,Thursday,0
15,1,PS,2010,5,20,Thursday,0
3,1,TT,2010,5,20,Thursday,0
18,2,PS,2010,5,20,Thursday,0
1,2,TT,2010,5,20,Thursday,0
2,0,PS,2010,5,20,Thursday,2
1,0,PS,2010,5,20,Thursday,3
5,0,PS,2010,5,20,Thursday,6
1,0,NE,2010,5,20,Thursday,7
2,0,NW,2010,5,20,Thursday,7
28,0,PS,2010,5,20,Thursday,7
2,2,PS,2010,5,20,Thursday,7
1,0,IN,2010,5,20,Thursday,8
1,0,NE,2010,5,20,Thursday,8
29,0,NW,2010,5,20,Thursday,8
37,0,PS,2010,5,20,Thursday,8
1,0,TT,2010,5,20,Thursday,8
6,1,PS,2010,5,20,Thursday,8
1,2,NE,2010,5,20,Thursday,8
12,2,PS,2010,5,20,Thursday,8
1,2,TT,2010,5,20,Thursday,8
4,0,IN,2010,5,20,Thursday,9
7,0,NW,2010,5,20,Thursday,9
19,0,PS,2010,5,20,Thursday,9
1,0,TT,2010,5,20,Thursday,9
19,1,PS,2010,5,20,Thursday,9
1,2,NE,2010,5,20,Thursday,9
44,2,PS,2010,5,20,Thursday,9
2,2,TT,2010,5,20,Thursday,9
1,0,IN,2010,5,20,Thursday,10
2,0,NE,2010,5,20,Thursday,10
6,0,NW,2010,5,20,Thursday,10
42,0,PS,2010,5,20,Thursday,10
7,1,PS,2010,5,20,Thursday,10
1,2,NE,2010,5,20,Thursday,10
11,2,PS,2010,5,20,Thursday,10
2,2,TT,2010,5,20,Thursday,10
9,0,NW,2010,5,20,Thursday,11
32,0,PS,2010,5,20,Thursday,11
1,1,NE,2010,5,20,Thursday,11
15,1,PS,2010,5,20,Thursday,11
1,1,TT,2010,5,20,Thursday,11
1,2,NE,2010,5,20,Thursday,11
2,2,PE,2010,5,20,Thursday,11
17,2,PS,2010,5,20,Thursday,11
1,2,TT,2010,5,20,Thursday,11
1,0,NE,2010,5,20,Thursday,13
1,0,NW,2010,5,20,Thursday,13
25,0,PS,2010,5,20,Thursday,13
1,1,PS,2010,5,20,Thursday,13
9,2,PS,2010,5,20,Thursday,13
1,2,TT,2010,5,20,Thursday,13
1,0,NE,2010,5,20,Thursday,14
2,0,NW,2010,5,20,Thursday,14
19,0,PS,2010,5,20,Thursday,14
1,0,NE,2010,5,20,Thursday,15
8,0,PS,2010,5,20,Thursday,15
7,0,PS,2010,5,20,Thursday,16
2,0,NW,2010,5,20,Thursday,17
9,0,PS,2010,5,20,Thursday,17
1,0,NW,2010,5,20,Thursday,18
1,0,NW,2010,5,20,Thursday,21
1,0,NW,2010,5,20,Thursday,23
1,0,NW,2010,5,21,Friday,0
1,0,NW,2010,5,21,Friday,7
1,0,NW,2010,5,21,Friday,8
1,0,NW,2010,5,21,Friday,9
2,0,NW,2010,5,21,Friday,15
2,0,NW,2010,5,21,Friday,16
1,0,NW,2010,5,21,Friday,17
1,0,NW,2010,5,21,Friday,18
1,0,NW,2010,5,21,Friday,19
2,0,NW,2010,5,21,Friday,21
1,0,NW,2010,5,21,Friday,23
1,0,NW,2010,5,22,Saturday,9
1,0,NW,2010,5,22,Saturday,11
2,0,NW,2010,5,22,Saturday,14
1,0,NW,2010,5,22,Saturday,16
2,0,NW,2010,5,22,Saturday,19
6,0,NW,2010,5,22,Saturday,20
10,0,PS,2010,5,22,Saturday,20
12,0,NE,2010,5,22,Saturday,21
17,0,NW,2010,5,22,Saturday,21
42,0,PS,2010,5,22,Saturday,21
4,0,TT,2010,5,22,Saturday,21
9,1,PS,2010,5,22,Saturday,21
3,1,TT,2010,5,22,Saturday,21
2,2,NE,2010,5,22,Saturday,21
19,2,PS,2010,5,22,Saturday,21
4,2,TT,2010,5,22,Saturday,21
5,0,NE,2010,5,22,Saturday,22
3,0,NW,2010,5,22,Saturday,22
18,0,PS,2010,5,22,Saturday,22
3,1,NE,2010,5,22,Saturday,22
1,1,NW,2010,5,22,Saturday,22
6,1,PS,2010,5,22,Saturday,22
2,2,NE,2010,5,22,Saturday,22
7,2,PS,2010,5,22,Saturday,22
2,0,NE,2010,5,22,Saturday,23
15,0,PS,2010,5,22,Saturday,23
2,1,PS,2010,5,22,Saturday,23
1,2,NE,2010,5,22,Saturday,23
1,2,PE,2010,5,22,Saturday,23
11,2,PS,2010,5,22,Saturday,23
1,0,IN,2010,5,23,Sunday,0
2,0,NE,2010,5,23,Sunday,0
7,0,NW,2010,5,23,Sunday,0
17,0,PS,2010,5,23,Sunday,0
2,1,NE,2010,5,23,Sunday,0
32,1,PS,2010,5,23,Sunday,0
13,2,NE,2010,5,23,Sunday,0
1,2,PE,2010,5,23,Sunday,0
65,2,PS,2010,5,23,Sunday,0
12,0,PS,2010,5,23,Sunday,1
2,0,PS,2010,5,23,Sunday,5
1,0,NW,2010,5,23,Sunday,6
6,0,PS,2010,5,23,Sunday,6
1,1,TT,2010,5,23,Sunday,6
4,0,NW,2010,5,23,Sunday,7
18,0,PS,2010,5,23,Sunday,7
3,1,PS,2010,5,23,Sunday,7
2,2,NE,2010,5,23,Sunday,7
18,2,PS,2010,5,23,Sunday,7
2,2,TT,2010,5,23,Sunday,7
6,0,IN,2010,5,23,Sunday,8
1,0,NE,2010,5,23,Sunday,8
31,0,NW,2010,5,23,Sunday,8
14,0,PS,2010,5,23,Sunday,8
1,0,TT,2010,5,23,Sunday,8
2,1,NE,2010,5,23,Sunday,8
24,1,PS,2010,5,23,Sunday,8
4,2,NE,2010,5,23,Sunday,8
36,2,PS,2010,5,23,Sunday,8
5,0,IN,2010,5,23,Sunday,9
6,0,NE,2010,5,23,Sunday,9
9,0,NW,2010,5,23,Sunday,9
9,0,PS,2010,5,23,Sunday,9
1,0,TT,2010,5,23,Sunday,9
2,1,NE,2010,5,23,Sunday,9
26,1,PS,2010,5,23,Sunday,9
1,1,TT,2010,5,23,Sunday,9
7,2,NE,2010,5,23,Sunday,9
43,2,PS,2010,5,23,Sunday,9
2,0,IN,2010,5,23,Sunday,10
4,0,NE,2010,5,23,Sunday,10
14,0,NW,2010,5,23,Sunday,10
3,0,PS,2010,5,23,Sunday,10
4,1,NE,2010,5,23,Sunday,10
33,1,PS,2010,5,23,Sunday,10
12,2,NE,2010,5,23,Sunday,10
2,2,NW,2010,5,23,Sunday,10
82,2,PS,2010,5,23,Sunday,10
2,0,IN,2010,5,23,Sunday,11
1,0,NE,2010,5,23,Sunday,11
6,0,NW,2010,5,23,Sunday,11
8,0,PS,2010,5,23,Sunday,11
5,1,NE,2010,5,23,Sunday,11
34,1,PS,2010,5,23,Sunday,11
11,2,NE,2010,5,23,Sunday,11
1,2,PE,2010,5,23,Sunday,11
57,2,PS,2010,5,23,Sunday,11
2,0,IN,2010,5,23,Sunday,13
6,0,NE,2010,5,23,Sunday,13
8,0,NW,2010,5,23,Sunday,13
40,0,PS,2010,5,23,Sunday,13
4,0,TT,2010,5,23,Sunday,13
4,1,NE,2010,5,23,Sunday,13
1,1,PE,2010,5,23,Sunday,13
29,1,PS,2010,5,23,Sunday,13
11,1,TT,2010,5,23,Sunday,13
11,2,NE,2010,5,23,Sunday,13
45,2,PS,2010,5,23,Sunday,13
13,2,TT,2010,5,23,Sunday,13
4,0,IN,2010,5,23,Sunday,14
4,0,NE,2010,5,23,Sunday,14
14,0,NW,2010,5,23,Sunday,14
36,0,PS,2010,5,23,Sunday,14
3,1,NE,2010,5,23,Sunday,14
27,1,PS,2010,5,23,Sunday,14
3,1,TT,2010,5,23,Sunday,14
12,2,NE,2010,5,23,Sunday,14
38,2,PS,2010,5,23,Sunday,14
4,2,TT,2010,5,23,Sunday,14
3,0,IN,2010,5,23,Sunday,15
8,0,NE,2010,5,23,Sunday,15
26,0,NW,2010,5,23,Sunday,15
15,0,PS,2010,5,23,Sunday,15
4,1,NE,2010,5,23,Sunday,15
1,1,PE,2010,5,23,Sunday,15
24,1,PS,2010,5,23,Sunday,15
16,2,NE,2010,5,23,Sunday,15
1,2,PE,2010,5,23,Sunday,15
42,2,PS,2010,5,23,Sunday,15
1,0,IN,2010,5,23,Sunday,16
3,0,NE,2010,5,23,Sunday,16
51,0,NW,2010,5,23,Sunday,16
9,0,PS,2010,5,23,Sunday,16
2,1,NE,2010,5,23,Sunday,16
29,1,PS,2010,5,23,Sunday,16
8,2,NE,2010,5,23,Sunday,16
1,2,NW,2010,5,23,Sunday,16
54,2,PS,2010,5,23,Sunday,16
2,0,IN,2010,5,23,Sunday,17
1,0,NE,2010,5,23,Sunday,17
49,0,NW,2010,5,23,Sunday,17
22,0,PS,2010,5,23,Sunday,17
9,0,TT,2010,5,23,Sunday,17
23,1,PS,2010,5,23,Sunday,17
4,1,TT,2010,5,23,Sunday,17
8,2,NE,2010,5,23,Sunday,17
29,2,PS,2010,5,23,Sunday,17
4,2,TT,2010,5,23,Sunday,17
24,0,NW,2010,5,23,Sunday,18
5,0,PS,2010,5,23,Sunday,18
3,0,TT,2010,5,23,Sunday,18
1,1,NE,2010,5,23,Sunday,18
22,1,PS,2010,5,23,Sunday,18
2,2,NE,2010,5,23,Sunday,18
38,2,PS,2010,5,23,Sunday,18
1,2,TT,2010,5,23,Sunday,18
8,0,NW,2010,5,23,Sunday,19
28,0,PS,2010,5,23,Sunday,19
1,0,TT,2010,5,23,Sunday,19
4,1,PS,2010,5,23,Sunday,19
5,1,TT,2010,5,23,Sunday,19
1,2,NE,2010,5,23,Sunday,19
10,2,PS,2010,5,23,Sunday,19
1,2,TT,2010,5,23,Sunday,19
4,0,NW,2010,5,23,Sunday,20
228,0,PS,2010,5,23,Sunday,20
1,0,TT,2010,5,23,Sunday,20
2,1,NW,2010,5,23,Sunday,20
26,1,PS,2010,5,23,Sunday,20
1,1,TT,2010,5,23,Sunday,20
19,2,PS,2010,5,23,Sunday,20
8,0,NW,2010,5,23,Sunday,21
320,0,PS,2010,5,23,Sunday,21
2,0,TT,2010,5,23,Sunday,21
44,1,PS,2010,5,23,Sunday,21
3,1,TT,2010,5,23,Sunday,21
23,2,PS,2010,5,23,Sunday,21
12,0,NW,2010,5,23,Sunday,22
495,0,PS,2010,5,23,Sunday,22
2,0,TT,2010,5,23,Sunday,22
63,1,PS,2010,5,23,Sunday,22
4,1,TT,2010,5,23,Sunday,22
34,2,PS,2010,5,23,Sunday,22
2,2,TT,2010,5,23,Sunday,22
19,0,NW,2010,5,23,Sunday,23
105,0,PS,2010,5,23,Sunday,23
4,1,PS,2010,5,23,Sunday,23
3,2,PS,2010,5,23,Sunday,23
2,0,IN,2010,5,24,Monday,0
6,0,NE,2010,5,24,Monday,0
4,0,NW,2010,5,24,Monday,0
33,0,PS,2010,5,24,Monday,0
1,0,TT,2010,5,24,Monday,0
7,1,PS,2010,5,24,Monday,0
4,1,TT,2010,5,24,Monday,0
3,2,NE,2010,5,24,Monday,0
32,2,PS,2010,5,24,Monday,0
8,2,TT,2010,5,24,Monday,0
8,0,PS,2010,5,24,Monday,1
6,0,PS,2010,5,24,Monday,2
3,0,PS,2010,5,24,Monday,4
1,0,NW,2010,5,24,Monday,5
1,0,PE,2010,5,24,Monday,5
6,0,PS,2010,5,24,Monday,5
1,1,PS,2010,5,24,Monday,5
1,0,PE,2010,5,24,Monday,6
7,0,PS,2010,5,24,Monday,6
1,1,PS,2010,5,24,Monday,6
2,2,PS,2010,5,24,Monday,6
1,0,NE,2010,5,24,Monday,7
2,0,NW,2010,5,24,Monday,7
1,0,PE,2010,5,24,Monday,7
27,0,PS,2010,5,24,Monday,7
2,1,PS,2010,5,24,Monday,7
11,2,PS,2010,5,24,Monday,7
1,2,TT,2010,5,24,Monday,7
3,0,IN,2010,5,24,Monday,8
5,0,NE,2010,5,24,Monday,8
18,0,NW,2010,5,24,Monday,8
1,0,PE,2010,5,24,Monday,8
27,0,PS,2010,5,24,Monday,8
1,0,TT,2010,5,24,Monday,8
1,1,PE,2010,5,24,Monday,8
12,1,PS,2010,5,24,Monday,8
1,2,NW,2010,5,24,Monday,8
22,2,PS,2010,5,24,Monday,8
3,0,IN,2010,5,24,Monday,9
1,0,NE,2010,5,24,Monday,9
6,0,NW,2010,5,24,Monday,9
16,0,PS,2010,5,24,Monday,9
3,1,NE,2010,5,24,Monday,9
24,1,PS,2010,5,24,Monday,9
10,2,NE,2010,5,24,Monday,9
43,2,PS,2010,5,24,Monday,9
2,0,IN,2010,5,24,Monday,10
1,0,NE,2010,5,24,Monday,10
11,0,NW,2010,5,24,Monday,10
17,0,PS,2010,5,24,Monday,10
1,0,TT,2010,5,24,Monday,10
7,1,NE,2010,5,24,Monday,10
33,1,PS,2010,5,24,Monday,10
2,1,TT,2010,5,24,Monday,10
23,2,NE,2010,5,24,Monday,10
65,2,PS,2010,5,24,Monday,10
2,0,IN,2010,5,24,Monday,11
2,0,NE,2010,5,24,Monday,11
6,0,NW,2010,5,24,Monday,11
13,0,PS,2010,5,24,Monday,11
4,0,TT,2010,5,24,Monday,11
2,1,NE,2010,5,24,Monday,11
34,1,PS,2010,5,24,Monday,11
5,1,TT,2010,5,24,Monday,11
8,2,NE,2010,5,24,Monday,11
47,2,PS,2010,5,24,Monday,11
2,2,TT,2010,5,24,Monday,11
1,0,IN,2010,5,24,Monday,13
6,0,NE,2010,5,24,Monday,13
6,0,NW,2010,5,24,Monday,13
1,0,PE,2010,5,24,Monday,13
21,0,PS,2010,5,24,Monday,13
5,1,NE,2010,5,24,Monday,13
28,1,PS,2010,5,24,Monday,13
4,1,TT,2010,5,24,Monday,13
17,2,NE,2010,5,24,Monday,13
46,2,PS,2010,5,24,Monday,13
2,2,TT,2010,5,24,Monday,13
2,0,IN,2010,5,24,Monday,14
9,0,NE,2010,5,24,Monday,14
10,0,NW,2010,5,24,Monday,14
46,0,PS,2010,5,24,Monday,14
2,1,NE,2010,5,24,Monday,14
15,1,PS,2010,5,24,Monday,14
5,2,NE,2010,5,24,Monday,14
25,2,PS,2010,5,24,Monday,14
3,2,TT,2010,5,24,Monday,14
4,0,NE,2010,5,24,Monday,15
10,0,NW,2010,5,24,Monday,15
12,0,PS,2010,5,24,Monday,15
1,1,NE,2010,5,24,Monday,15
24,1,PS,2010,5,24,Monday,15
15,2,NE,2010,5,24,Monday,15
58,2,PS,2010,5,24,Monday,15
1,0,IN,2010,5,24,Monday,16
1,0,NE,2010,5,24,Monday,16
16,0,NW,2010,5,24,Monday,16
38,0,PS,2010,5,24,Monday,16
8,1,PS,2010,5,24,Monday,16
5,2,NE,2010,5,24,Monday,16
22,2,PS,2010,5,24,Monday,16
3,0,IN,2010,5,24,Monday,17
6,0,NE,2010,5,24,Monday,17
7,0,NW,2010,5,24,Monday,17
22,0,PS,2010,5,24,Monday,17
1,1,NE,2010,5,24,Monday,17
9,1,PS,2010,5,24,Monday,17
5,2,NE,2010,5,24,Monday,17
26,2,PS,2010,5,24,Monday,17
4,0,NE,2010,5,24,Monday,18
13,0,NW,2010,5,24,Monday,18
31,0,PS,2010,5,24,Monday,18
4,1,PS,2010,5,24,Monday,18
6,2,NE,2010,5,24,Monday,18
5,2,PS,2010,5,24,Monday,18
3,0,NE,2010,5,24,Monday,19
4,0,NW,2010,5,24,Monday,19
29,0,PS,2010,5,24,Monday,19
1,0,TT,2010,5,24,Monday,19
6,1,PS,2010,5,24,Monday,19
4,1,TT,2010,5,24,Monday,19
3,2,NE,2010,5,24,Monday,19
16,2,PS,2010,5,24,Monday,19
4,2,TT,2010,5,24,Monday,19
2,0,NE,2010,5,24,Monday,20
3,0,NW,2010,5,24,Monday,20
30,0,PS,2010,5,24,Monday,20
1,0,TT,2010,5,24,Monday,20
1,1,NE,2010,5,24,Monday,20
15,1,PS,2010,5,24,Monday,20
4,2,NE,2010,5,24,Monday,20
18,2,PS,2010,5,24,Monday,20
1,2,TT,2010,5,24,Monday,20
1,0,NE,2010,5,24,Monday,21
10,0,NW,2010,5,24,Monday,21
30,0,PS,2010,5,24,Monday,21
3,1,NE,2010,5,24,Monday,21
5,1,PS,2010,5,24,Monday,21
2,1,TT,2010,5,24,Monday,21
3,2,NE,2010,5,24,Monday,21
15,2,PS,2010,5,24,Monday,21
1,0,NE,2010,5,24,Monday,22
3,0,NW,2010,5,24,Monday,22
23,0,PS,2010,5,24,Monday,22
13,1,PS,2010,5,24,Monday,22
9,2,NE,2010,5,24,Monday,22
23,2,PS,2010,5,24,Monday,22
1,2,TT,2010,5,24,Monday,22
1,0,NE,2010,5,24,Monday,23
3,0,NW,2010,5,24,Monday,23
20,0,PS,2010,5,24,Monday,23
2,1,NE,2010,5,24,Monday,23
8,1,PS,2010,5,24,Monday,23
1,1,TT,2010,5,24,Monday,23
1,2,NE,2010,5,24,Monday,23
9,2,PS,2010,5,24,Monday,23
4,0,IN,2010,5,25,Tuesday,0
3,0,NE,2010,5,25,Tuesday,0
8,0,NW,2010,5,25,Tuesday,0
10,0,PS,2010,5,25,Tuesday,0
2,0,TT,2010,5,25,Tuesday,0
1,1,NE,2010,5,25,Tuesday,0
23,1,PS,2010,5,25,Tuesday,0
1,1,TT,2010,5,25,Tuesday,0
7,2,NE,2010,5,25,Tuesday,0
48,2,PS,2010,5,25,Tuesday,0
2,2,TT,2010,5,25,Tuesday,0
1,0,PS,2010,5,25,Tuesday,3
1,0,NW,2010,5,25,Tuesday,6
5,0,PS,2010,5,25,Tuesday,6
1,0,IN,2010,5,25,Tuesday,7
3,0,NW,2010,5,25,Tuesday,7
24,0,PS,2010,5,25,Tuesday,7
6,1,PS,2010,5,25,Tuesday,7
1,1,TT,2010,5,25,Tuesday,7
10,2,PS,2010,5,25,Tuesday,7
1,0,IN,2010,5,25,Tuesday,8
2,0,NE,2010,5,25,Tuesday,8
23,0,NW,2010,5,25,Tuesday,8
29,0,PS,2010,5,25,Tuesday,8
1,1,NE,2010,5,25,Tuesday,8
14,1,PS,2010,5,25,Tuesday,8
1,1,TT,2010,5,25,Tuesday,8
4,2,NE,2010,5,25,Tuesday,8
17,2,PS,2010,5,25,Tuesday,8
1,0,IN,2010,5,25,Tuesday,9
7,0,NE,2010,5,25,Tuesday,9
5,0,NW,2010,5,25,Tuesday,9
1,0,PE,2010,5,25,Tuesday,9
35,0,PS,2010,5,25,Tuesday,9
1,1,NE,2010,5,25,Tuesday,9
14,1,PS,2010,5,25,Tuesday,9
10,2,NE,2010,5,25,Tuesday,9
34,2,PS,2010,5,25,Tuesday,9
1,0,IN,2010,5,25,Tuesday,10
5,0,NE,2010,5,25,Tuesday,10
3,0,NW,2010,5,25,Tuesday,10
1,0,PE,2010,5,25,Tuesday,10
16,0,PS,2010,5,25,Tuesday,10
2,1,NE,2010,5,25,Tuesday,10
31,1,PS,2010,5,25,Tuesday,10
2,1,TT,2010,5,25,Tuesday,10
14,2,NE,2010,5,25,Tuesday,10
98,2,PS,2010,5,25,Tuesday,10
7,2,TT,2010,5,25,Tuesday,10
2,0,IN,2010,5,25,Tuesday,11
4,0,NE,2010,5,25,Tuesday,11
5,0,NW,2010,5,25,Tuesday,11
17,0,PS,2010,5,25,Tuesday,11
1,0,TT,2010,5,25,Tuesday,11
3,1,NE,2010,5,25,Tuesday,11
1,1,PE,2010,5,25,Tuesday,11
18,1,PS,2010,5,25,Tuesday,11
1,1,TT,2010,5,25,Tuesday,11
12,2,NE,2010,5,25,Tuesday,11
61,2,PS,2010,5,25,Tuesday,11
2,0,NE,2010,5,25,Tuesday,13
19,0,NW,2010,5,25,Tuesday,13
1,0,PE,2010,5,25,Tuesday,13
30,0,PS,2010,5,25,Tuesday,13
3,1,NE,2010,5,25,Tuesday,13
24,1,PS,2010,5,25,Tuesday,13
1,1,TT,2010,5,25,Tuesday,13
8,2,NE,2010,5,25,Tuesday,13
37,2,PS,2010,5,25,Tuesday,13
1,0,IN,2010,5,25,Tuesday,14
1,0,NE,2010,5,25,Tuesday,14
28,0,NW,2010,5,25,Tuesday,14
4,0,PS,2010,5,25,Tuesday,14
2,1,NE,2010,5,25,Tuesday,14
1,1,PE,2010,5,25,Tuesday,14
24,1,PS,2010,5,25,Tuesday,14
15,2,NE,2010,5,25,Tuesday,14
56,2,PS,2010,5,25,Tuesday,14
1,0,IN,2010,5,25,Tuesday,15
2,0,NE,2010,5,25,Tuesday,15
18,0,NW,2010,5,25,Tuesday,15
15,0,PS,2010,5,25,Tuesday,15
2,1,NE,2010,5,25,Tuesday,15
34,1,PS,2010,5,25,Tuesday,15
1,1,TT,2010,5,25,Tuesday,15
16,2,NE,2010,5,25,Tuesday,15
59,2,PS,2010,5,25,Tuesday,15
3,0,IN,2010,5,25,Tuesday,16
6,0,NE,2010,5,25,Tuesday,16
51,0,NW,2010,5,25,Tuesday,16
6,0,PS,2010,5,25,Tuesday,16
3,0,TT,2010,5,25,Tuesday,16
1,1,NE,2010,5,25,Tuesday,16
20,1,PS,2010,5,25,Tuesday,16
7,1,TT,2010,5,25,Tuesday,16
8,2,NE,2010,5,25,Tuesday,16
44,2,PS,2010,5,25,Tuesday,16
4,2,TT,2010,5,25,Tuesday,16
3,0,IN,2010,5,25,Tuesday,17
45,0,NW,2010,5,25,Tuesday,17
9,0,PS,2010,5,25,Tuesday,17
7,0,TT,2010,5,25,Tuesday,17
1,1,NW,2010,5,25,Tuesday,17
2,1,PE,2010,5,25,Tuesday,17
16,1,PS,2010,5,25,Tuesday,17
5,1,TT,2010,5,25,Tuesday,17
12,2,NE,2010,5,25,Tuesday,17
40,2,PS,2010,5,25,Tuesday,17
8,2,TT,2010,5,25,Tuesday,17
1,0,IN,2010,5,25,Tuesday,18
19,0,NW,2010,5,25,Tuesday,18
25,0,PS,2010,5,25,Tuesday,18
2,0,TT,2010,5,25,Tuesday,18
22,1,PS,2010,5,25,Tuesday,18
4,1,TT,2010,5,25,Tuesday,18
9,2,NE,2010,5,25,Tuesday,18
1,2,NW,2010,5,25,Tuesday,18
28,2,PS,2010,5,25,Tuesday,18
1,2,TT,2010,5,25,Tuesday,18
3,0,IN,2010,5,25,Tuesday,19
2,0,NE,2010,5,25,Tuesday,19
8,0,NW,2010,5,25,Tuesday,19
18,0,PS,2010,5,25,Tuesday,19
1,0,TT,2010,5,25,Tuesday,19
1,1,NE,2010,5,25,Tuesday,19
7,1,PS,2010,5,25,Tuesday,19
1,1,TT,2010,5,25,Tuesday,19
7,2,NE,2010,5,25,Tuesday,19
19,2,PS,2010,5,25,Tuesday,19
2,2,TT,2010,5,25,Tuesday,19
1,0,IN,2010,5,25,Tuesday,20
4,0,NE,2010,5,25,Tuesday,20
3,0,NW,2010,5,25,Tuesday,20
14,0,PS,2010,5,25,Tuesday,20
16,1,PS,2010,5,25,Tuesday,20
3,2,NE,2010,5,25,Tuesday,20
28,2,PS,2010,5,25,Tuesday,20
8,0,NE,2010,5,25,Tuesday,21
6,0,NW,2010,5,25,Tuesday,21
16,0,PS,2010,5,25,Tuesday,21
1,1,NE,2010,5,25,Tuesday,21
9,1,PS,2010,5,25,Tuesday,21
1,2,NE,2010,5,25,Tuesday,21
23,2,PS,2010,5,25,Tuesday,21
5,0,NE,2010,5,25,Tuesday,22
1,0,NW,2010,5,25,Tuesday,22
33,0,PS,2010,5,25,Tuesday,22
1,1,NE,2010,5,25,Tuesday,22
5,1,PS,2010,5,25,Tuesday,22
5,2,NE,2010,5,25,Tuesday,22
6,2,PS,2010,5,25,Tuesday,22
1,2,TT,2010,5,25,Tuesday,22
2,0,NE,2010,5,25,Tuesday,23
2,0,NW,2010,5,25,Tuesday,23
8,0,PS,2010,5,25,Tuesday,23
